ualberta_user_id,course_grade_ts,course_grade_verified
0611758ffa2738a9b9973b61f89dfbae6655bcb9,23-Dec-2015,0.81125
064082a99f864419751e62d061456fccef98c6e2,15-Dec-2015,0.385833
065c25dac46e28e50c851d336e7363902738a8f8,21-Jan-2016,0.9975
065c7ccce3ec7578dc099dd5db9c376e63018c57,18-Feb-2016,0.925
066ad8fbbc8dce1cdca7e2f4753b032628e247dc,03-Jan-2016,0.3625
067122811942ae2b95daf9950498b5271222df30,29-Nov-2015,0.935417
06dab4f5250321c99a0a60920c273b27e2342f73,23-Mar-2016,0.975
06ead83b211bfee5b7d1399763a2abf1a9b3a64f,18-Jan-2016,0.90125
06ee30fffd9986fc7cd5ab01b318ec6338032c5b,03-Feb-2016,0.09375
070be74484df9ba1ca612618c7b6f68c807ac339,16-Jan-2016,0.902083
070cbdfcfe7502abf2a9a8df7b7ae2f8b95496c6,01-Feb-2016,0.97875
071f7a50ae0ed64fbd00a4e4fab6773edcff5c9f,17-Mar-2016,0
072bdb455307368502c629f1afd22930b4359aad,17-Dec-2015,0.925
074ca0efff99a1194e12f4bb68e0849f03206630,01-May-2016,0
07a2d4040e61f210abdd368ad624174cbccbb393,07-Mar-2016,0.92625
07b72372f495d8db51e63d17f6533d64ebc25f4a,02-Dec-2015,0.18125
07ef62ef004260e06eabf890d51ea3bc930bf78c,10-Mar-2016,0.86375
08030bf999d18a261d1844bfedc21ab060d2685b,01-Feb-2016,0
0841581c589cb82113965ba5cfbe55240ee068a7,18-Dec-2015,0.8375
088348206d73587a20c4099653a2f564b32d37c4,22-Jan-2016,0
08cc6c2c74e2a46e1fc6cb8aac14312201e8d586,08-Jan-2016,0.87875
08e90e07793169a6227e06abf3b3ea72da4475ff,21-Feb-2016,0.8875
0904353f923e4fd8f0eab1f7e34ea9c5a0ddd7cd,14-Dec-2015,0.995
0909b1a6f6e77b75179ff8851cf551352b4a048b,29-Jan-2016,0.1125
090bd9a1233d39e2537d665b7ad6cf91821529e4,08-May-2016,0.33125
090bfd9de35983a726503cdbb3093ac7dea30f97,07-May-2016,0.15
091acf007b776233dc9fa405dec570e4d89e331f,04-Feb-2016,0.9325
09232cdb32cfc80beaf994cf38414341407360e2,25-Jan-2016,0.9975
092451ebfa115986089b14c251c218824bfca159,20-Dec-2015,0.37625
0928f6777c1d86fa9164251ccd0e162a6b18d40e,08-Mar-2016,0.25625
094715b15074bdc096a74141ad4f153dd89d3205,27-Dec-2015,0.9575
09543e6dc45a77db3cbd09d75bf2f40f005d36b7,10-Jan-2016,0.15
097fc6b2aa3b8f9439383308844177ce237c4b6a,15-Feb-2016,0.860833
098bb0b480340237c1870ccee1c2c14c3ebe5fcc,01-Jan-2016,0
098bcf62d35c28e834cfc38bf55106945affc400,15-Feb-2016,0.84375
09c46458740d2198c90c41e587e049468040d3d8,08-Feb-2016,0.99
09ca3a7ce6c8f3b78891eac58774e5464b460b04,18-Dec-2015,1
09fb652ffbdfc8f82159303cecffe9420cbb330e,05-May-2016,0.3625
09fd17382808084684bd03980802ed2ff70406b6,25-Mar-2016,0.13125
0a107bf86cfbae1733a6828ab854f4116c7ea908,16-Jan-2016,0.905
0a12bf9b956177da1d100285312abbf70a3bdeea,24-Jan-2016,0.09375
0a4362bfe65a22709c6a42711e46599e7fabd9a6,03-Dec-2015,0.1625
0a6940a5e7b9b6013f7d01f5c7697effc0fe31bb,17-Dec-2015,0.985
0a7e632864aa93f694aed60ca95d014d62e2ccc3,27-Dec-2015,0.25
0aac3e18c4aa292f988ad3f339714d333ea14d85,17-Jan-2016,0
0ac5ca6ce3a19162f86e240126ce49b95cae25f1,10-Jan-2016,0
0ae1b2c5e19bc0f8e9c89ec3ab49dccafab83306,31-Jan-2016,0
0afb950f67bd582077be5a525f97456efc176ea4,15-Feb-2016,0.937083
0b3b3030eab7c860897f570db6a3a1dcd57aa50a,09-Feb-2016,0
0b4c709a24f6b56b5604a998988d79d890aba656,29-Apr-2016,0.15
0b7e79fb16e2c916ace1c3ebf0e862a3fd12bf18,08-Jan-2016,1
0b91ed5d595857b26fde8517513719a77602c1f1,12-Jan-2016,0.902083
0b92db19b35ab2fd8135f98a9878765287f8bc91,11-Feb-2016,0.31375
0baec769a9cbddcbb0b35c956c52c272e666e140,29-Feb-2016,0.4375
0bc013411dffeccb4aff9becac70832facf426d1,21-Dec-2015,0.93875
0bc34ffd854469b25b048a79bd827d10e798bcb2,12-Mar-2016,0.99
0be0e77a2a451afc8ce1cd37d9fdc3e73dd60eb5,16-Dec-2015,0
0be2e5fe18bd4c9391a4c024d69ac623ff8edd53,23-Dec-2015,0.875
0c1904027fe7200280a45cead15a119804ec2870,08-Mar-2016,0.91375
0c1bff2b70dd91043a8b50689e51d7f2a8dc5f1a,23-Jan-2016,0
0c43115f5365d612861425699401ffc22a69f5d4,21-Jan-2016,0.825
0c46862ef304ab00c1aeaa19f4f7ef8e09c3a68e,01-Apr-2016,0.9825
0c711e8b657f29b5349a23287ed8d9a75aeefed6,09-Dec-2015,0.97375
0ca94b35bf873b73e936f98e94168825f00f8320,05-Jan-2016,0.85875
0cb15388b4f6267a1c0ffa9cb7149d87b0719221,14-Dec-2015,0.905
