course_id,feedback_system,ualberta_feedback_user_id,feedback_category,feedback_text,feedback_ts
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",ef6f8854a9be40fdbfbe1994fb3cf9199ed096e1,"NPS_REASON","Awesome resources",2016-04-20 10:21:27.441
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",ef6f8854a9be40fdbfbe1994fb3cf9199ed096e1,"NPS_REASON","",2016-03-29 09:48:37.597
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",a9be8bb14545924117ab4e88ec717d6405c83daf,"NPS_REASON","It is a simulated project, and it would give a good idea of what is like to work on a project to someone new to this kind of job",2016-05-19 18:38:00.709
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",7103b032d8716bd9e85ed5646e5b45b455e30121,"NPS_REASON","NA",2016-04-06 14:14:47.112
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",6e268ded726e1e8c1bf8697e2d3cea0b5355c3d5,"NPS_REASON","Content provided was great, instructors were great, everything was awesome! Thank you Coursera!",2016-04-30 18:55:01.694
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",6e268ded726e1e8c1bf8697e2d3cea0b5355c3d5,"NPS_REASON","",2016-03-22 15:29:54.994
"99SZyjVxEeW6RApRXdjJPw","STAR",6e268ded726e1e8c1bf8697e2d3cea0b5355c3d5,"generic","Great experience! You'll learn a lot!",2016-07-15 17:05:34.377
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",fdd56a6640f01328df261ecef6aadb9fb9a47c4b,"NPS_REASON","There are no courses out there for this subject.",2016-04-28 12:31:13.608
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",f9aeabfcfa9c3e791ce12a8da2462c459d696e6d,"NPS_REASON","",2016-04-03 21:18:05.197
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",27302f2b0dfe226e3f10c6397bf9e8e2c4a59544,"NPS_REASON","Complet.",2016-04-01 21:55:22.846
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",4b854b5d0407f99f1cfa9e582967e983bb7cbaec,"NPS_REASON","Well taught and comprehensive course",2016-04-27 08:49:02.103
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",9a6b575019f62bcae7df47aa89c3c6955fd78618,"NPS_REASON","",2016-04-04 20:05:06.465
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",3554645427ff0b3e3ff3feea9a8dd8467d246113,"NPS_REASON","",2016-03-23 20:29:05.38
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",4b3841facdfab037a14df5522cd499ab7c7f5abd,"NPS_REASON","",2016-03-31 19:40:27.366
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",dd02e13c654e09f54674bea021b805cce69f1c36,"NPS_REASON","",2016-03-28 20:24:30.156
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",fbc111caddf1706622794b95ebf290401cf4aff1,"NPS_REASON","qualité du cours",2016-04-02 08:05:50.128
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",5003bdafeb000a565cced71c92dd0219dfb5fc4d,"NPS_REASON","",2016-03-29 18:44:56.79
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",6343d097cce9f3362acd509bbad953614959f49c,"NPS_REASON","I already paid for the course. I don't want other people think it's a waste lol",2016-03-27 02:54:56.453
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",e2f8414221a78fbb226118281942a24300163010,"NPS_REASON","",2016-04-04 02:35:43.431
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",eaddc522d656daf7814f5e2765044c2acd482577,"NPS_REASON","",2016-03-28 12:37:01.531
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",7047d55ee14e1b16434e6ac5f0257cf7de358986,"NPS_REASON","It is very well structured, excellent and relevant content, and has great instructors.",2016-03-30 11:23:02.724
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",78df4876e2ad428a0d5591969a6fa746a7ed5fbd,"NPS_REASON","",2016-03-24 03:26:21.518
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",eb3de082bd9d9ad5b7095d0559e93f7b39d46e0b,"NPS_REASON","I've found this course very useful to become familiar with software product management and understand whole process from the start",2016-03-26 18:31:08.562
