ualberta_user_id,course_id,met_payment_condition,was_payment,was_finaid_grant,was_group_sponsored
7cdfb12545612bf57d0cd5dfab34882fd06747e4,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
00107734d038767fcd1e88b6e173f475545b5017,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
2b75ca92878f940cc7418d90f1618e8bec429feb,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
938f65162bc3a557e5c1e60fff774f1dae89fefe,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
1bcd9020899ceeb91c7355f90c182df6290779c7,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
f7a2e368613e86af389b4d76406e0f41464e14a0,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
17d8eea231b6c162b850971ec1f1a5b5abcfb9b7,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
6f27c60779f52c9ed9523d90ed6d1ec342924e41,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
fe947b5116b03b0567368463167a0cc4b80f67a2,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
7055a527e288302ba283ba6262590408cadf6987,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
b81abfe61a5d892d5064058bacc5d82af749d113,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
5146d15697afe6acb14e10be96349641fb28cda9,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
44e2e15f821b3fb9d5685bd7b26879495674aacb,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
29d52b9f07097d62c65b931b638fefaa1903784a,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
b5269b9f0b06a87cbaf0eb86608e6e362f09c053,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
ae0dec30b0c9b9f98c2779d61e17d7b411b8a33d,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
8d578080893ad77a35ff1051477682beb26ea949,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
438455d2d5975db4f880af05d24006778c620171,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
d31fd5b7c0a272e54f5733bcea0eeaeadbec88da,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
fc967bca946df789269c9001546c9701c73ba25b,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
467ee24d32fdeb0e0efc9a1bf5e25a397e236d84,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
4f9318dc5201f736e6527e93358670660dabf437,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
bcecfcac634cb01aeac08d449cca72800e22fff8,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
85a0d832e74b42319d1e91e3af7680062b77b3f6,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
4a9b6b42a8d7ee64d5b9051198b89125daf38f92,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
1bfde91116fdf3588dd8b0f5dc4f90bacb49a359,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
3a7bbc59f61b96fce92367ce530b4ee8aa682757,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
f13f5682b8b5bd71c9ecb137ff03dc163d3891e4,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
0ee39cd68a86c1623981e71e05c2fd794ca45988,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
c7707affd5be2997a7312886024fafa897d4e3bc,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
c855191bf9a40d8d2fd5cca19de6eddcd376041b,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
0a6940a5e7b9b6013f7d01f5c7697effc0fe31bb,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
1a3ad417e1e035842c587abb969c005e2b8709ca,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
b433588633b56a3c3070f310754af809848933c5,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
145dbdeaad4d1af363a571501c86d226e750ba0a,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
bd7c048a03e25e41c7ea7978d60248f2d61a8cae,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
28ebb36eabf305a29fa7a0e2e62d2e53dacc5ad7,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
7c46cb2efb2b7ce717c351b05ee79f12c8cbd597,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
bbb529125dbe0692a84ab1cf142c65be35ae7a80,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
eacbb05324c57ad617a53b3ad533529ce7ef99da,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
8ca1e74a05e5cda63c4aef04e43bbcc741985189,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
cead306457eb09ac568a6f0d6bc68616e1c3b459,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
18318e4c09b3e30d9a13cd474aae41631f218f1f,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
cb0c174b3b42565a490fd214c4a09ba22934b389,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
46ff37b86aa795f37c76e742ee4e07a565ff6a18,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
4e45f0b8241723838337574dcf1fba2ce1779422,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
dba8104298dd502c9ae0f33fb45bc473347b6145,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
d039706acb603c1e40a27e46dd1d40273f4481bc,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
7dea3b2f6f43d0ece08ea41b738509bf6533749a,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
19fb44e295f7659b87e6b4dd25c8f045be19cc40,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
31ebd3a95c63209b90023a1fe9b72f1d7fb2a062,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
9d34c6b6281b72322713db72ae043aecea43fc3e,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
b6ffd9b9fd7a37db8ff8e1a5047af9f4c552c99c,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
65aedfacf8699bb29fe95bd83284302cf6756007,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
cb8c83a4725dcd6ab6933dfde49bda2d9baf52c0,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
b578a8ef0fd3db52f34caaae22a3c34a58f445ee,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
cbdfca6502cfe388050209d6085e18d12af01126,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
35895bac97760224613bdd6ebf6e91762c83e6e2,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
3bad9108c69f72d086d9cf0f05f59b42327af856,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
a789a6b031ac524bafa83dcf60eac785889eef86,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
209ee1a82f9b5309e887c27f4cdf25b194e5dd25,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
32aa84e4a02debf47c5c970add7564cddd7a261a,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
22db525d19c40109e5937f27f0db64b78177e765,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
0a3e0761619b9e3cfe95402b4a4d30f019d2f839,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
2768d4774d84d81d069a191c951d7353fa1cf8c5,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
02b1d15e1376bb0ef25e693d87780c107bf4c9c2,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
52f2448cad9308fb7b6a7bf932a1700190d4eef5,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
0611758ffa2738a9b9973b61f89dfbae6655bcb9,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
8aa78bb596a9274e0fba2ad4d8134ef8fe3b9fd8,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
028c5d36d4a3eb204bf2afe587e1b74822cacd23,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
252350153c89bca1057570f948125cf67ef83cd9,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
46a4211a310715220f051c4bead6ef10dbf9dfc1,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
5ebad0c8d258608e9fe7c394b27d094a642e4dce,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
614cbd072ac04b0673505bd9660986d0af34fbd1,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
2b3a1936f413a597656aa035b05f869614ad3c2b,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
e4351872927b7008e8a9872365139787ce391e08,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
207b04ea0b5b37bbe56093ba61d235096d9141f4,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
72e0296c9de81b7c0803bd85e85a5e21410090d5,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
dd549becce06db339b45c5693df2565dca1c7017,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
dccf3a7e52a2ecd08a34e2788a79c4db339855ec,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
16ba70ef5b04974e1e4ce76dbe70d3f588d185ac,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
6dc1432a5a592bed76638f538880832849188ee9,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
e3fc7b297ba7a92e4c54bd3bbc7ceaaa1f8c32aa,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
cfb49afa72076a8ac988e8460fe8dd75ebc20f4c,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
cdbfad56cd65901abe9e16394dcec34d50e08f8d,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
ed57be6fa13a04ac4dff0ff3a77fb58df34db991,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
f2751055e2df9fac7fea292bf4d20b65a1ecf1a7,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
25a4cae51f0aa4fb5caa3524a714addb63c19986,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
9ffd7888919dab4a44c4f00712bad45cf8fd0d4d,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
ce281ec4ccb5cc0cc1fcce0f2fd89c86370d392d,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
f8cadaaeea66885d12ed2b53994c859769cfddb8,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
7f2024c3b9d07ac85d7421dab71a386959ccfe13,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
20079152e99a67c222ec6f97d65142ff3d898a26,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
24643136031f32552c719eddcacb73adeccfb572,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
5936a9f3417524ab2efc31109113af300f8d5f2c,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
aed688b2c0b8498da1358380f444d618082ae86c,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
21b5d33fb9b617464d942430bc52c82e927a1749,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
ff0610a88450e3c20b37dbced45083d458ffa86c,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
0e7c315ceeb6684775ab364abb527b4de8d5be6e,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
9e9e245a57b15ce876327408bcbcfc5cbf867608,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
c6d1a592e61956c3236383c8d761cb965c327ce8,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
d9a8fcc00bde95b4d7a6e5e1c5b5777c7c4748b2,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
2fbec18a273908e123b4b0ff7a942478c32c1bb9,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
1d3f29bbcd8c710d3f6506b4bfd71c999c498187,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
8ab542f8517e753200d8cb10f25b992d5c2a000a,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
14a0ec1d9c8518560ffb1692825aabe62e692e39,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
aadd33ba8fd91276db3019e3fbf7ae88dc238780,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
31baa7dc19ac6b7fe34f1e5e43b9170b1ada0125,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
b57fefdd28d8c30be5f66aef625547619d335aee,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
e2c24f835bad7c7bc751bf3d08486b82a143c5ea,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
eb797c60bc02c426f98c892e5c2cc35df2deee1b,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
0322785fcd6bce30310947b63dea52bfe4a6cbf8,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
a9267c189a3923693ed12ee43747c76e3391d373,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
9c6829caa8a33f94b38516f27610dc91f85bd01c,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
706b78e853851340e59fa20fd1c4ccc0f3f6980b,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
936a1d254f92337caf160e6661d9f6e09e2e3e08,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
5ce2c7ef0c2630e2d41b2615b4084de92595d187,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
6f1653e86989d53137113dc1947e508a1ddeb91d,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
6d96514c60abacfc791902a7a83694053ec81307,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
5731faa6274f653783033f1bfff77ae2ce608e7c,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
5910baa1ea83bfad84015f3b8b14b732221bd65b,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
f7ba67bb7d8b2b6d4c58742b69c2bb7a9d2f031c,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
eb99076fdfebc2e3ab4b1dd8e769d3ed9c75e252,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
5e9fa3f8af0421342171277fd26d50de80614eb9,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
1deeaefeaefd90b70f0d869050555120d0a64849,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
433ee1d7291ed67d23c64d721eb4833fa46e3d0a,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
5e9942b41ca4975db3eb86d929bc751ef3ef0ea3,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
8b873b78a9ef4506bf73f2ae8ba3034c9be5ad70,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
bb03dee49e69c5ef5c536f2819ccb85f6c794975,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
0da4017fc524b16ed8f0ed96454176d23505553a,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
f889f197d46a20a0475f90b3a64d84cd6e5823b6,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
bafbdc2cb76ac5bdf5438f687a39d7102e3d01f3,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
1843cf6f918e38997b63def46482a3a8b97d11b8,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
e198eb6f7cca86be1074dbfab5e12c94bec0a207,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
449ac22074e82284c9817a6dc611077ad5507abd,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
09d11e71b5970cae5f0825a16005ec99163688c0,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
cca39f7e857a1bf01da8be547a18dbab73e66066,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
b50264f532a15b20b1e2a73073be57302f33cfbd,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
dd890c2b4e7f96fee01a0a9ffe2537cbc7d8b9bb,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
558a116923c179298f9c700dcf60bd352273ac30,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
e0f436414956e6c96d19ac1410331273b334bdf2,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
0451d67297bf2325cf9e028126d276a9559d1d38,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
c8fbbc270642ceecd80b69990948cd93bf8e3e1e,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
c382daca44b3feab4ada1ca43dc5baa588ecd0c6,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
f30ad2f8ffb5d939c58d028db0bd0e44f6f9febf,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
034f36ebd980912aae22b766c52078a0fd754221,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
8324a67b9e2d449dcefe9285d0086adf7735156f,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
3685a07f1005b4224ce913effcf7cc19ac031934,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
99f3ada48a9403df929a37876308308b41183d85,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
070be74484df9ba1ca612618c7b6f68c807ac339,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
7d8a84e8e3d19dcdbe344c374ef7b8c81805c8d7,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
78acd4ddbf6b26675dff369d9e61a752b4b60ec4,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
fb2c8ba2aaaa9c1711db4353755743dbd379d179,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
22d843c46ba58094ebc0979c8929b8cfb2dce67d,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
db2a040159c450332cb57403226958670ad8a4d1,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
4b46b94ad46e1b6b55d0ff413f5708ede838ea17,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
13e80433f91f1934e329f99789b5d623147ef695,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
7a2f0ab568bdb17a1e7c77de03571d60b8883199,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
03278679a55642fb2607b90d0883ab06c670e1ca,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
390c103d30788931a183420ebe3135f3c6be89a6,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
c2f428ed27e20c288dacbac3d4f2ea92b2dfdf86,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
b84dbc0d67a133dfa7b41f4432791e8b5cee5957,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
c9a0ffa124406e16c7915789601b71de82b64aaf,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
ac1f8ff5c4392f7a96c1a71a2b50bc2f1ad1affb,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
ded6c86d1a6c8ae81d91791662ce2e82ee95e0f8,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
ccf3d59d0b9ab0381c0296ce13b98c66200b69fa,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
7e5c3742d0faa01f712c3641159fb12eb24be890,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
28348edaa2c3255593bf39df0c7079a22722d5ee,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
995b845f0d0671f6f891121018ea4bdf5a6e967f,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
159b43d8fa1adc1b60e62e03f0baf33ba457fac3,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
06dab4f5250321c99a0a60920c273b27e2342f73,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
becd0025c04366634826fbd701721a700c97646c,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
d586439f377bcbe03e6b5b21aabe2520bf5b3dd6,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
46994e97b33efde04387671ecc1c671583e7df51,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
bdab6eff3785e64656c168eaf4a786beb2485030,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
49aaec80b2e343bee62abdbffb821a8d2a665264,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
82bbe869039ad152bcb769f4d6872095ac8ab0e3,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
94716457c122fdd2b726bbe458d28ca5c5146082,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
fb143d0f4e034d27a4ffa926b95106677587e482,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
389f32d5a8bc7ce26c57b3ea23a223bd050024fe,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
cf39963ccd2f67341edc49785608dca5d4b938b3,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
b52316c8ddf1960f4eaaa3a0f81f371a2986ec17,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
5c72c9701552e12a084b9964cec23853968d046e,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
62046a511104f4fe9e818d5e68aedadfe050908b,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
79accfe5fe7bee1ebf6b25308d25e3a64db2a2b2,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
128772c2f7ab172f041b3b8ece5ca04479adec6d,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
c93a37897f7526bcffde670557e018ac650d45fb,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
47ea21ec6acd41ca9eef2ed6ac656a256b3f127a,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
ea92f5358a358a5e19f8ad87e4953c68a9e31f1b,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
3d04cea0af23b69a0e0d3ae947b86d19352a04a7,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
38fd58c5ad8567b4d63acc19440c6983cfd22502,"99SZyjVxEeW6RApRXdjJPw",t,t,f,f
40ccca9a2d11ca1b0229ad16933aafcd920a6975,"99SZyjVxEeW6RApRXdjJPw",t,f,t,f
